Date,Price
20150223,119.025
20150224,118.886
20150225,119.082
20150226,118.889
20150227,119.33
20150228,119.706
20150301,119.575
20150302,119.575
20150303,120.102
20150304,119.4585
20150305,119.739
20150306,120.2245
20150307,120.861
20150308,120.8225
20150309,120.8225
20150310,121.2
20150311,121.237
20150312,121.448
20150313,121.329
20150314,121.245
20150315,121.395
20150316,121.395
20150317,121.3045
20150318,121.334
20150319,120.8675
20150320,120.8955
20150321,120.125
20150322,120.035
20150323,120.035
20150324,119.767
20150325,119.75
20150326,119.464
20150327,119.0075
20150328,119.215
20150329,119.145
20150330,119.145
20150331,120.0565
20150401,119.917
20150402,119.505
20150403,119.717
20150404,119.019
20150405,119.715
20150406,119.715
20150407,119.236
20150408,120.3355
20150409,119.903
20150410,120.556
20150411,120.168
20150412,120.215
20150413,120.215
20150414,120.091
20150415,119.329
20150416,118.913
20150417,118.9835
20150418,118.901
20150419,118.915
20150420,118.915
20150421,119.42
20150422,119.628
20150423,119.858
20150424,119.561
20150425,118.954
20150426,118.975
20150427,118.975
20150428,119.027
20150429,118.9205
20150430,118.6635
20150501,119.608
20150502,120.244
20150503,119.375
20150504,119.375
20150505,120.18
20150506,119.9145
20150507,119.426
20150508,119.8135
20150509,119.677
20150510,119.805
20150511,119.805
20150512,120.0185
20150513,119.9245
20150514,119.1055
20150515,119.181
20150516,119.358
20150517,119.325
20150518,119.325
20150519,119.935
20150520,120.702
20150521,121.2295
20150522,121.042
20150523,121.546
20150524,121.565
20150525,121.565
20150526,121.4875
20150527,122.9555
20150528,123.821
20150529,123.7495
20150530,124.021
20150531,124.145
20150601,124.145
20150602,124.792
20150603,123.9175
20150604,124.405
20150605,124.423
20150606,125.579
20150607,125.635
20150608,125.635
20150609,124.8585
20150610,124.423
20150611,122.671
20150612,123.622
20150613,123.389
20150614,123.385
20150615,123.385
20150616,123.4535
20150617,123.3815
20150618,124.209
20150619,122.976
20150620,122.5985
20150621,122.675
20150622,122.675
20150623,123.378
20150624,123.824
20150625,123.808
20150626,123.551
20150627,123.89
20150628,123.875
20150629,123.875
20150630,122.465
20150701,122.364
20150702,123.174
20150703,123.135
20150704,122.76
20150705,122.815
20150706,122.815
20150707,122.4375
20150708,122.445
20150709,120.78
20150710,121.335
20150711,122.815
20150712,122.755
20150713,122.755
20150714,123.3795
20150715,123.315
20150716,123.795
20150717,124.108
20150718,124.07
20150719,124.075
20150720,124.075
20150721,124.259
20150722,123.8035
20150723,124.039
20150724,123.7775
20150725,123.6985
20150726,123.805
20150727,123.805
20150728,123.18
20150729,123.56
20150730,123.808
20150731,124.299
20150801,123.879
20150802,123.925
20150803,123.925
20150804,123.9045
20150805,124.166
20150806,124.765
20150807,124.7355
20150808,124.155
20150809,124.235
20150810,124.235
20150811,124.565
20150812,125.14
20150813,124.12
20150814,124.395
20150815,124.223
20150816,124.305
20150817,124.305
20150818,124.3685
20150819,124.3895
20150820,123.92
20150821,123.542
20150822,122.137
20150823,122.045
20150824,122.045
20150825,119.1285
20150826,119.678
20150827,119.6465
20150828,121.075
20150829,121.256
20150830,121.715
20150831,121.715
20150901,121.149
20150902,119.727
20150903,120.11
20150904,119.905
20150905,118.869
20150906,119.025
20150907,119.025
20150908,119.35
20150909,119.935
20150910,120.955
20150911,120.655
20150912,120.521
20150913,120.575
20150914,120.575
20150915,120.093
20150916,120.47
20150917,120.554
20150918,120.865
20150919,119.816
20150920,119.995
20150921,119.995
20150922,120.4645
20150923,119.975
20150924,120.193
20150925,119.7
20150926,120.889
20150927,120.604
20150928,120.604
20150929,119.8065
20150930,119.845
20151001,119.935
20151002,119.7665
20151003,119.845
20151004,119.9025
20151005,119.9025
20151006,120.489
20151007,120.22
20151008,119.946
20151009,119.8855
20151010,120.265
20151011,120.265
20151012,120.265
20151013,119.924
20151014,119.805
20151015,119.21
20151016,118.3465
20151017,119.44
20151018,119.455
20151019,119.455
20151020,119.47
20151021,119.8215
20151022,120.005
20151023,120.68
20151024,121.215
20151025,121.465
20151026,121.465
20151027,120.975
20151028,120.3855
20151029,120.5335
20151030,121.165
20151031,120.721
20151101,120.6215
20151102,120.6215
20151103,120.7005
20151104,121.22
20151105,121.5825
20151106,121.6785
20151107,123.2055
20151108,123.155
20151109,123.155
20151110,123.0255
20151111,123.2415
20151112,122.925
20151113,122.852
20151114,122.85
20151115,122.645
20151116,122.645
20151117,123.1205
20151118,123.465
20151119,123.542
20151120,122.7385
20151121,122.805
20151122,122.7875
20151123,122.7875
20151124,123.007
20151125,122.455
20151126,122.692
20151127,122.605
20151128,122.845
20151129,122.845
20151130,122.845
20151201,123.215
20151202,122.8825
20151203,123.48
20151204,123.0395
20151205,123.055
20151206,123.175
20151207,123.175
20151208,123.3
20151209,122.954
20151210,121.785
20151211,121.45
20151212,121.05
20151213,120.865
20151214,120.865
20151215,120.4535
20151216,121.6165
20151217,121.8245
20151218,122.745
20151219,121.2955
20151220,121.149
20151221,121.149
20151222,120.945
20151223,120.9225
20151224,120.95
20151225,120.275
20151226,120.3405
20151227,120.435
20151228,120.435
20151229,120.305
20151230,120.445
20151231,120.5745
20160101,120.2435
20160102,120.265
20160103,120.265
20160104,120.265
20160105,119.335
20160106,118.988
20160107,118.587
20160108,118.038
20160109,117.725
20160110,117.2445
20160111,117.2445
20160112,117.457
20160113,117.815
20160114,118.15
20160115,118.0265
20160116,116.862
20160117,116.997
20160118,116.997
20160119,117.365
20160120,117.685
20160121,116.341
20160122,117.65
20160123,118.35
20160124,118.775
20160125,118.775
20160126,118.59
20160127,118.5025
20160128,118.8615
20160129,118.585
20160130,121.0635
20160131,121.1245
20160201,121.1245
20160202,121.095
20160203,120.3325
20160204,117.9735
20160205,116.814
20160206,117.033
20160207,116.895
20160208,116.895
20160209,115.485
20160210,114.991
20160211,114.08
20160212,111.625
20160213,113.0105
20160214,113.225
20160215,113.225
20160216,114.545
20160217,113.836
20160218,114.2325
20160219,113.557
20160220,112.555
20160221,112.565
20160222,112.565
20160223,113.054
20160224,112.144
20160225,111.3485
20160226,112.5835
20160227,113.825
20160228,113.9805
20160229,113.9805
20160301,112.985
20160302,113.875
20160303,113.84
20160304,113.4725
20160305,113.796
20160306,113.792
20160307,113.792
20160308,113.6545
20160309,112.5475
20160310,112.9585
20160311,113.125
20160312,113.665
20160313,113.814
20160314,113.814
20160315,113.579
20160316,112.957
20160317,113.685
20160318,111.01
20160319,111.518
20160320,111.575
20160321,111.575
20160322,111.705
20160323,112.045
20160324,112.699
20160325,112.685
20160326,113.145
20160327,113.081
20160328,113.081
20160329,113.375
20160330,112.9135
20160331,112.505
20160401,112.4835
20160402,111.7345
20160403,111.6115
20160404,111.655
20160405,111.133
20160406,110.241
20160407,109.67
20160408,108.2735
20160409,108.43
20160410,108.055
20160411,108.055
20160412,108.03
20160413,108.675
20160414,109.31
20160415,109.16
20160416,108.72
20160417,108.76
20160418,108.76
20160419,108.83
20160420,109.058
20160421,109.7665
20160422,109.525
20160423,111.7175
20160424,111.796
20160425,111.796
20160426,111.198
20160427,111.395
20160428,111.3295
20160429,108.036
20160430,106.692
20160501,106.365
20160502,106.365
20160503,106.504
20160504,106.1975
20160505,107.105
20160506,107.235
20160507,106.845
20160508,107.1085
20160509,107.1085
20160510,108.415
20160511,109.335
20160512,108.443
20160513,108.9675
20160514,108.645
20160515,108.6455
20160516,108.6455
20160517,109.0275
20160518,109.09
20160519,109.635
20160520,109.8775
20160521,110.215
20160522,110.111
20160523,110.255
20160524,109.136
20160525,110.0395
20160526,110.2
20160527,109.745
20160528,110.055
20160529,110.2335
20160530,110.235
20160531,111.125
20160601,110.745
20160602,109.5565
20160603,108.7535
20160604,106.623
20160605,106.552
20160606,106.552
20160607,107.268
20160608,107.345
20160609,106.865
20160610,106.69
20160611,106.9915
20160612,106.9345
20160613,106.9345
20160614,106.255
20160615,106.0015
20160616,105.92
20160617,104.1615
20160618,104.225
20160619,104.125
20160620,104.125
20160621,104.019
20160622,104.713
20160623,104.436
20160624,105.815
20160625,102.189
20160626,102.225
20160627,102.225
20160628,101.915
20160629,102.681
20160630,102.5585
20160701,103.258
20160702,102.4695
20160703,102.545
20160704,102.545
20160705,102.53
20160706,101.521
20160707,101.2405
20160708,100.683
20160709,100.634
20160710,100.585
20160711,100.585
20160712,102.865
20160713,104.8645
20160714,104.337
20160715,105.465
20160716,105.581
20160717,104.845
20160718,104.845
20160719,106.025
20160720,106.0775
20160721,106.8735
20160722,105.853
20160723,106.1125
20160724,106.075
20160725,106.075
20160726,105.8165
20160727,104.711
20160728,105.6505
20160729,105.0825
20160730,102.0755
20160731,102.055
20160801,102.055
20160802,102.3435
20160803,100.809
20160804,101.243
20160805,101.2045
20160806,101.7435
20160807,101.8155
20160808,101.8155
20160809,102.5055
20160810,101.8285
20160811,101.3515
20160812,101.8595
20160813,101.11
20160814,101.3085
20160815,101.3085
20160816,101.199
20160817,100.196
20160818,100.313
20160819,99.862
20160820,100.23
20160821,100.2005
20160822,100.22
20160823,100.3015
20160824,100.123
20160825,100.59
20160826,100.527
20160827,101.488
20160828,101.825
20160829,101.825
20160830,101.96
20160831,103.069
20160901,103.3965
20160902,104.165
20160903,103.9975
20160904,103.985
20160905,103.97
20160906,103.371
20160907,102.09
20160908,101.77
20160909,102.428
20160910,102.6735
20160911,102.6975
20160912,101.965
20160913,102.145
20160914,102.6435
20160915,102.391
20160916,102.02
20160917,102.3245
20160918,102.277
20160919,102.275
20160920,101.7335
20160921,101.7985
20160922,100.8635
20160923,100.7975
20160924,100.999
20160925,101.035
20160926,101.035
20160927,100.2955
20160928,100.2945
20160929,100.597
20160930,100.9605
20161001,101.366
20161002,101.336
20161003,101.335
20161004,101.5475
20161005,102.9445
20161006,103.5355
20161007,103.9755
20161008,103.125
20161009,102.895
20161010,103.7435
20161011,103.19
20161012,104.3115
20161013,103.54
20161014,103.828
20161015,104.175
20161016,104.19
20161017,103.9305
20161018,103.8365
20161019,103.296
20161020,103.957
20161021,103.906
20161022,103.795
20161023,103.795
20161024,104.238
20161025,104.2555
20161026,104.5925
20161027,105.286
20161028,105.377
20161029,104.72
20161030,104.728
20161031,105.1265
20161101,104.258
20161102,103.119
20161103,103.0555
20161104,103.026
20161105,103.1075
20161106,103.108
20161107,104.5755
20161108,104.992
20161109,104.9165
20161110,106.6305
20161111,106.613
20161112,106.665
20161113,106.665
20161114,108.291
20161115,108.8855
20161116,109.151
20161117,109.6045
20161118,110.5545
20161119,110.935
20161120,110.922
20161121,111.106
20161122,111.0575
20161123,112.566
20161124,113.2595
20161125,113.07
20161126,113.085
20161127,113.255
20161128,112.195
20161129,112.888
20161130,114.3355
20161201,114.375
20161202,113.7505
20161203,113.504
20161204,113.504
20161205,114.147
20161206,113.98
20161207,113.558
20161208,114.203
20161209,115.1765
20161210,115.395
20161211,115.395
20161212,115.363
20161213,115.2595
20161214,115.03
20161215,118.4155
20161216,117.50575
20161217,117.91
20161218,117.91
20161219,116.569
20161220,117.9435
20161221,117.739
20161222,117.523
20161223,117.235
20161224,117.272
20161225,117.272
20161226,117.1405
20161227,117.5145
20161228,117.6435
20161229,116.3445
20161230,116.794
20161231,116.895
20170101,116.895
20170102,117.3815
20170103,117.6655
20170104,117.4265
20170105,115.449
20170106,116.922
20170107,116.925
20170108,116.925
20170109,116.076
20170110,115.6955
20170111,116.134
20170112,113.9435
20170113,115.0335
20170114,114.525
20170115,114.576
20170116,114.1025
20170117,112.938
20170118,113.4665
20170119,115.259
20170120,115.0325
20170121,114.534
20170122,114.534
20170123,112.833
20170124,113.529
20170125,113.531
20170126,114.756
20170127,115.096
20170128,115.075
20170129,115.075
20170130,113.7935
20170131,112.766
20170201,113.2975
20170202,112.563
20170203,112.41525
20170204,112.705
20170205,112.573
20170206,112.285
20170207,112.206
20170208,111.7515
20170209,113.25125
20170210,113.226
20170211,113.195
20170212,113.218
20170213,113.8915
20170214,114.353
20170215,114.109
20170216,113.3335
20170217,112.869
20170218,112.875
20170219,112.85
20170220,113.0945
20170221,113.4445
20170222,113.41
20170223,112.71125
20170224,112.2805
20170225,112.19
20170226,112.19
20170227,111.97375
20170228,111.971
20170301,113.6485
20170302,114.4365
20170303,114.5735
20170304,114.015
20170305,114.015
20170306,113.933
20170307,114.01625
20170308,114.586
20170309,114.697
20170310,115.0025
20170311,114.755
20170312,114.755
20170313,114.697
20170314,114.5825
20170315,114.5955
20170316,113.126
20170317,112.6935
20170318,112.715
20170319,112.715
20170320,112.6845
20170321,111.897
20170322,110.973
20170323,111.112
20170324,110.916
20170325,111.343
20170326,111.343
20170327,110.569
20170328,110.614
20170329,111.0325
20170330,111.304
20170331,111.3
20170402,111.375
20170403,111.001
20170404,110.7325
20170405,111.2935
20170406,110.8525
20170407,110.9485
20170408,111.075
20170409,111.075
20170410,110.951
20170411,109.798
20170412,109.579
20170413,109.0675
20170414,108.6355
20170415,108.632
20170416,108.64
20170417,108.537
20170418,108.518
20170419,108.871
20170420,109.3425
20170421,108.978
20170422,109.085
20170423,109.075
20170424,109.811
20170425,111.0265
20170426,111.7015
20170427,111.2485
20170428,111.4125
20170429,111.545
20170430,111.515
20170501,111.7525
20170502,112.126
20170504,112.572
20170505,112.682
20170506,112.725
20170507,112.725
20170508,112.975
20170509,114.2335
20170510,114.0875
20170511,113.859
20170512,113.382
20170513,113.3515
20170514,113.375
20170515,113.573
20170516,113.2245
20170517,111.3855
20170518,110.945
20170520,111.265
20170521,111.265
20170522,111.155
20170523,111.6705
20170524,112.053
20170525,111.735
20170526,111.327
20170527,111.321
20170528,111.321
20170529,111.3135
20170530,110.7485
20170531,110.663
20170601,111.391
20170602,110.4905
20170603,110.395
20170604,110.395
20170605,110.438
20170606,109.4145
20170607,109.443
20170608,110.082
20170609,110.476
20170610,110.3315
20170611,110.315
20170612,109.678
20170613,110.069
20170614,109.079
20170615,110.895
20170616,110.853
20170617,110.875
20170618,110.875
20170619,111.4605
20170620,111.4455
20170621,111.3995
20170622,111.333
20170623,111.3085
20170624,111.295
20170625,111.295
20170626,111.647
20170627,112.3155
20170628,112.2025
20170629,112.1025
20170630,112.335
20170701,112.405
20170702,112.405
20170703,113.362
20170704,113.2135
20170705,113.235
20170706,113.3295
20170707,114.039
20170708,113.915
20170709,113.895
20170710,114.147
20170711,113.9475
20170712,113.218
20170713,113.3465
20170714,112.616
20170715,112.545
20170716,112.545
20170717,112.7155
20170718,112.034
20170719,111.711
20170720,111.7255
20170721,111.06
20170722,111.125
20170723,111.125
20170724,111.1785
20170725,111.618
20170726,112.148
20170727,111.3615
20170728,110.807
20170729,110.665
20170730,110.665
20170731,110.402
20170801,110.2765
20170802,110.4355
20170803,110.184
20170804,110.807
20170805,110.677
20170806,110.7
20170807,110.738
20170808,110.735
20170809,110.045
20170810,109.3715
20170811,108.9985
20170812,109.185
20170813,109.185
20170814,109.4645
20170815,110.514
20170816,110.8015
20170817,109.7495
20170818,109.423
20170819,109.207
20170820,109.215
20170821,108.8315
20170823,109.1555
20170824,109.328
20170825,109.205
20170826,109.3455
20170827,109.445
20170828,109.206
20170829,109.1835
20170830,110.298
20170831,110.197
20170901,110.202
20170902,110.2635
20170903,110.255
20170904,109.6555
20170905,108.741
20170906,108.9755
20170907,108.3895
20170908,107.852
20170909,107.844
20170910,107.825
20170911,109.1055
20170912,110.054
20170913,110.656
20170914,110.713
20170915,110.828
20170916,110.855
20170917,110.835
20170918,111.5355
20170919,111.784
20170920,111.414
20170921,112.4085
20170922,112.1215
20170923,111.9955
20170924,111.984
20170925,111.5755
20170926,112.246
20170927,112.6695
20170928,112.467
20170929,112.6035
20170930,112.939
20171001,112.464
20171002,112.6605
20171003,112.8355
20171004,112.819
20171005,112.761
20171006,112.731
20171007,112.65
20171008,112.65
20171009,112.682
20171010,112.2
20171011,112.4625
20171012,112.352
20171014,111.835
20171015,111.825
20171016,111.75
20171017,112.267
20171018,112.867
20171019,112.584
20171020,113.4345
20171021,113.505
20171022,113.525
20171023,113.683
20171024,113.901
20171025,113.6355
20171026,113.7495
20171027,113.957
20171028,113.675
20171029,113.69
20171030,113.1365
20171031,113.6625
20171101,114.0135
20171102,114.14
20171103,114.3475
20171104,114.075
20171105,114.075
20171106,113.907
20171107,113.9855
20171108,113.5955
20171109,113.406
20171110,113.4995
20171111,113.535
20171112,113.535
20171113,113.565
20171114,113.459
20171115,113.1405
20171116,112.8855
20171117,112.062
20171118,112.085
20171119,112.085
20171120,112.481
20171121,112.45575
20171122,111.6525
20171123,111.205
20171124,111.571
20171125,111.545
20171126,111.545
20171127,110.959
20171128,111.1165
20171129,111.75025
20171130,112.292
20171201,111.72
20171202,112.115
20171203,112.11
20171204,112.78
20171205,112.84
20171206,112.3615
20171207,112.6935
20171208,113.515
20171209,113.485
20171211,113.3455
20171212,113.634
20171213,113.235
20171214,112.542
20171215,112.659
20171216,112.585
20171217,112.585
20171218,112.4255
20171219,113.022
20171220,113.292
20171221,113.4595
20171222,113.324
20171223,113.27
20171224,113.27
20171225,113.255
20171226,113.1975
20171227,113.2975
20171228,112.84125
20171229,112.7025
20171230,112.685
20171231,112.685
20180101,112.695
20180102,112.175
20180103,112.34
20180104,112.791
20180105,113.1555
20180106,113.075
20180107,113.08
20180108,113.0955
20180109,112.51
20180110,111.53675
20180111,111.3845
20180112,111.1915
20180113,111.04
20180114,111.04
20180115,110.5435
20180116,110.7545
20180117,110.826
20180118,110.9115
20180119,110.592
20180120,110.775
20180121,110.775
20180122,111.09
20180123,110.4235
20180124,109.1135
20180125,108.708
20180126,108.381
20180127,108.715
20180128,108.715
20180129,109.16075
20180130,108.905
20180131,109.393
20180201,109.49125
20180202,110.3995
20180203,110.105
20180204,110.105
20180205,110.075
20180206,109.1855
20180207,109.481
20180208,109.011
20180209,108.536
20180210,108.797
20180211,108.797
20180212,108.692
20180213,107.6025
20180214,107.045
20180215,106.29125
20180216,106.0755
20180217,106.315
20180218,106.315
20180219,106.5415
20180220,107.2495
20180221,107.685
20180222,106.9915
20180223,106.653
20180224,106.885
20180225,106.885
20180226,106.91525
20180227,107.467
20180228,106.6065
20180301,106.958
20180302,105.591
20180303,105.75
20180304,105.75
20180305,105.969
20180306,106.0435
20180307,106.034
20180308,106.0815
20180309,106.795
20180310,106.795
20180311,106.795
20180312,106.5375
20180313,106.602
20180314,106.253
20180315,106.212
20180316,106.12
20180317,106.015
20180318,106.015
20180319,105.872
20180320,106.422
20180321,106.331
20180322,105.6825
20180323,104.933
20180324,104.745
20180325,104.735
20180326,105.1075
20180327,105.667
20180328,106.4595
20180329,106.4235
20180330,106.212
20180401,106.275
20180402,106.0465
20180403,106.431
20180404,106.6055
20180405,107.412
20180406,107.1145
20180407,106.93
20180408,106.93
20180409,106.9405
20180410,107.213
20180411,106.846
20180412,107.29
20180413,107.428
20180414,107.345
20180415,107.345
